Id,Total Compensation
46891,166376.2852
46892,149442.9331
46893,142082.3402
46894,163147.6009
46895,120756.7192
46896,266273.094
46897,76503.07586
46898,1397.494388
46899,192594.4049
46900,-6520.446504
46901,100600.4354
46902,-1333.210691
46903,152031.8874
46904,15121.02682
46905,82342.61749
46906,-6159.420174
46907,4242.485986
46908,141624.4494
46909,5640.477981
46910,119759.9402
46911,1152.4273
46912,1023.276382
46913,198668.6635
46914,148548.8451
46915,133948.976
46916,122660.1918
46917,73138.97752
46918,156340.4537
46919,6435.789677
46920,150251.3533
46921,6359.181709
46922,131392.2532
46923,125203.529
46924,5782.205831
46925,121849.4692
46926,9528.702097
46927,38887.52569
46928,143456.8615
46929,130124.4693
46930,152416.9987
46931,-1640.960705
46932,50059.61507
46933,110492.3064
46934,154632.0169
46935,134199.0251
46936,690.3945986
46937,105690.8372
46938,102401.8026
46939,-6424.949354
46940,94385.91692
46941,148601.4743
46942,6905.771167
46943,3665.514418
46944,177890.5857
46945,68486.92543
46946,123463.5509
46947,17120.04183
46948,69429.66834
46949,52859.16249
46950,118445.3803
46951,112029.2145
46952,9126.808839
46953,101015.7613
46954,9498.87158
46955,5092.111204
46956,209883.5073
46957,76628.88321
46958,3271.825685
46959,-1605.984608
46960,187124.4019
46961,83221.87491
46962,88233.16159
46963,127549.2047
46964,155688.8036
46965,-1277.383704
46966,102275.4243
46967,2038.121136
46968,131940.5078
46969,-6935.584962
46970,134758.5628
46971,121831.7636
46972,168188.8975
46973,-1690.460692
46974,50616.62275
46975,98714.52613
46976,108543.905
46977,117551.7689
46978,43296.09513
46979,185.5351415
46980,1742.123342
46981,46657.90209
46982,164710.0617
46983,87824.35005
46984,122058.6122
46985,9521.450234
46986,2495.458943
46987,726.8451033
46988,163163.5745
46989,65680.66552
46990,744.6897967
46991,52825.54121
46992,75602.62217
46993,935.8031556
46994,133415.1341
46995,192749.5325
46996,39040.71028
46997,130382.5533
46998,1798.142977
46999,-7801.785403
47000,227252.4144
47001,5331.133852
47002,190446.396
47003,4153.400536
47004,3304.407755
47005,5609.130508
47006,-216.6867261
47007,5026.581956
47008,59776.29924
47009,25810.09872
47010,-697.6035776
47011,170235.079
47012,1185.68652
47013,4324.293569
47014,143889.1194
47015,70825.00279
47016,574.977394
47017,3335.061666
47018,4074.165124
47019,56510.61976
47020,81.70717127
47021,111337.9807
47022,169689.1191
47023,62617.78155
47024,101754.5534
47025,-2890.260737
47026,7100.537264
47027,221915.839
47028,178511.2498
47029,113782.2024
47030,164270.137
47031,140485.1307
47032,323.6213374
47033,15334.36352
47034,46764.45507
47035,19934.16904
47036,241977.9391
47037,1620.882044
47038,102967.0363
47039,73637.90236
47040,151670.6696
47041,102964.0949
47042,59049.29144
47043,6223.119904
47044,183258.7486
47045,25874.12263
47046,12779.40243
47047,101883.9056
47048,3393.872491
47049,48269.4056
47050,104244.5699
47051,3918.480815
47052,313567.2893
47053,159263.5342
47054,88133.1725
47055,623.2179496
47056,115361.05
47057,-830.8072506
47058,173482.2513
47059,-467.0279639
47060,-3767.662405
47061,107417.1395
47062,-2672.452609
47063,10340.12037
47064,1301.716606
47065,1201.526604
47066,28009.99336
47067,100212.5856
47068,44310.62385
47069,211179.4013
47070,30983.22706
47071,86143.38441
47072,60989.38882
47073,96126.07588
47074,177101.9841
47075,42555.5463
47076,8251.685643
47077,100358.9236
47078,196157.8953
47079,190157.3072
47080,67343.832
47081,228886.2396
47082,158913.2514
47083,9811.954758
47084,99838.79355
47085,215294.0235
47086,55449.09227
47087,58995.66481
47088,91989.97778
47089,194275.9065
47090,89424.76431
47091,92387.76095
47092,13655.73009
47093,4149.706723
47094,899.8325755
47095,99092.76027
47096,5355.520449
47097,156383.2021
47098,49154.27016
47099,102963.2765
47100,155429.8248
47101,-6446.419652
47102,64568.32862
47103,2973.844339
47104,161714.0594
47105,95849.73196
47106,31457.53431
47107,37004.20873
47108,141795.5417
47109,106923.7629
47110,79952.1145
47111,145829.5233
47112,94947.90717
47113,1711.746542
47114,224782.4397
47115,81625.47089
47116,203220.7926
47117,6638.449674
47118,134690.9086
47119,85181.09823
47120,105179.4631
47121,87803.12879
47122,81621.04865
47123,7255.575445
47124,23865.10866
47125,57025.67978
47126,73440.64737
47127,84680.54148
47128,3228.768209
47129,188871.3107
47130,1944.408622
47131,268416.7129
47132,111299.5698
47133,182431.966
47134,38733.2343
47135,104303.665
47136,132843.8993
47137,27050.98084
47138,109115.2148
47139,20900.33613
47140,-1379.28912
47141,58217.51677
47142,1710.302283
47143,1215.830999
47144,-3779.622656
47145,72608.45159
47146,26101.52187
47147,83084.77026
47148,860.7366327
47149,91160.32393
47150,95400.83379
47151,48355.88122
47152,129244.908
47153,175364.6409
47154,45170.98508
47155,12312.57781
47156,8201.745019
47157,127762.3573
47158,27680.23227
47159,62985.38042
47160,1006.848725
47161,122302.7702
47162,106829.6473
47163,73372.97151
47164,83971.26481
47165,110183.9099
47166,-4410.911028
47167,631.952503
47168,83816.09683
47169,105474.0441
47170,36038.5525
47171,-2398.740895
47172,12044.92153
47173,7977.511277
47174,152559.9563
47175,82797.2282
47176,69295.48874
47177,169676.3461
47178,180540.7685
47179,-1658.949965
47180,302123.8703
47181,50557.08406
47182,97825.87879
47183,82907.43067
47184,122086.4854
47185,81005.40005
47186,157982.8639
47187,6527.491331
47188,128905.6776
47189,79553.32168
47190,206250.8062
47191,74131.22498
47192,78880.93322
47193,33005.49428
47194,-2733.907671
47195,56150.04279
47196,250011.4168
47197,155085.5336
47198,108823.3871
47199,2179.658196
47200,26045.32958
47201,184217.2698
47202,6315.918946
47203,139529.4396
47204,184378.4401
47205,1590.868237
47206,12446.71238
47207,24284.16901
47208,72587.38718
47209,80028.8772
47210,122900.2387
47211,105088.1314
47212,104835.992
47213,3928.052322
47214,98561.92106
47215,104463.8352
47216,103066.0344
47217,10647.15401
47218,131787.9593
47219,131421.2639
47220,14208.68792
47221,63221.33225
47222,142725.4439
47223,147599.5133
47224,36166.8125
47225,183122.7767
47226,36711.75356
47227,81592.12981
47228,69723.23618
47229,100730.1979
47230,144232.0009
47231,65751.62213
47232,33816.26406
47233,166508.0942
47234,1681.780262
47235,212472.2114
47236,43843.0681
47237,118507.5291
47238,2469.260964
47239,114880.1882
47240,43537.81646
47241,111701.3692
47242,123312.7057
47243,19936.64941
47244,152946.4149
47245,28109.92923
47246,13595.8267
47247,84421.69069
47248,213438.3669
47249,-511.0308578
47250,159958.1101
47251,155829.7591
47252,106077.477
47253,-7045.248225
47254,2371.778753
47255,237999.2643
47256,37726.97604
47257,89397.27329
47258,49090.08282
47259,34726.33801
47260,70516.4615
47261,-120.3987293
47262,2295.757496
47263,186131.4621
47264,25553.91258
47265,163597.4981
47266,21595.53047
47267,118206.097
47268,165251.7969
47269,787.5912047
47270,96268.88721
47271,142743.9904
47272,5411.56091
47273,19208.94336
47274,110077.9802
47275,-2632.108394
47276,575.3454605
47277,142799.2745
47278,149988.3703
47279,841.5876962
47280,92271.03303
47281,179937.6822
47282,-4819.590511
47283,55592.73277
47284,-621.7251277
47285,85127.38029
47286,3901.504382
47287,1822.681872
47288,5163.843025
47289,60137.1164
47290,-234.7799032
47291,173553.673
47292,4373.132027
47293,157925.8953
47294,136867.8515
47295,6733.722223
47296,1995.57003
47297,124467.1281
47298,73436.69858
47299,-555.56304
47300,16339.88812
47301,124244.4337
47302,149430.0923
47303,4816.843149
47304,119311.7043
47305,111390.4307
47306,239266.0047
47307,136798.332
47308,2835.876111
47309,118857.8299
47310,136191.5619
47311,-1766.032363
47312,88751.4379
47313,-1750.204022
47314,166294.9672
47315,26931.43479
47316,6020.341091
47317,135703.3776
47318,1636.68664
47319,3375.154664
47320,226326.138
47321,174374.1129
47322,240805.2183
47323,2201.54616
47324,152145.0272
47325,6510.368263
47326,73997.0466
47327,29313.98097
47328,4022.807471
47329,90143.71801
47330,95496.21417
47331,2758.25082
47332,713.4977171
47333,111122.3574
47334,8431.46383
47335,108531.9374
47336,109571.7512
47337,142.6977944
47338,156037.9936
47339,2321.200817
47340,10844.53142
47341,46466.75452
47342,68012.04737
47343,166661.5859
47344,177535.4158
47345,122473.5472
47346,78958.85484
47347,85972.01702
47348,103435.2559
47349,7848.336025
47350,153851.9198
47351,215948.8258
47352,9811.954758
47353,214612.5402
47354,181818.4712
47355,226252.9805
47356,50334.60659
47357,-197.0408996
47358,154886.7443
47359,8359.616615
47360,892.3968809
47361,58376.23831
47362,91960.02022
47363,190844.0585
47364,193125.424
47365,197430.3672
47366,6298.804335
47367,108556.8616
47368,127078.4329
47369,217378.3971
47370,60681.89719
47371,155780.3052
47372,75899.34538
47373,11138.23198
47374,9073.996064
47375,115558.4266
47376,-4207.685539
47377,166496.1934
47378,33716.47721
47379,221189.2389
47380,1710.70264
47381,172195.359
47382,19405.47351
47383,82994.63753
47384,176504.5952
47385,-3960.039007
47386,127096.7876
47387,108361.4366
47388,5682.083358
47389,96555.36462
47390,63529.2524
47391,-4859.681147
47392,2910.633733
47393,96863.0684
47394,5653.443331
47395,134869.6729
47396,7870.741437
47397,124606.4471
47398,127768.3454
47399,221563.2295
47400,24308.08507
47401,100609.8753
47402,106623.0979
47403,217083.1343
47404,10286.59215
47405,90863.14144
47406,6089.847901
47407,201712.8675
47408,130866.8919
47409,157208.3071
47410,111973.6725
47411,145.0693399
47412,155378.4056
47413,119920.3153
47414,88062.36595
47415,6598.395063
47416,22137.05798
47417,4578.052268
47418,5914.617104
47419,6015.325494
47420,132904.177
47421,45962.7866
47422,136615.405
47423,46353.79202
47424,116049.4883
47425,144907.5344
47426,152963.6343
47427,127955.9397
47428,3244.697225
47429,114207.6918
47430,90017.08157
47431,114079.3213
47432,50212.60583
47433,109477.216
47434,142767.8418
47435,115889.3888
47436,100822.9835
47437,124780.9669
47438,101130.2306
47439,101301.2988
47440,348.8641579
47441,2180.219536
47442,1008.712766
47443,157995.4461
47444,89889.91386
47445,245639.0388
47446,82612.72754
47447,213781.1416
47448,2901.153583
47449,28514.58357
47450,185207.9385
47451,112359.4018
47452,114561.4509
47453,754.6561594
47454,1472.745227
47455,87852.25475
47456,139831.1978
47457,81927.94462
47458,5439.447434
47459,-878.9661001
47460,112363.1563
47461,94174.36136
47462,56975.45029
47463,103380.1359
47464,49576.52092
47465,151884.6932
47466,60954.23709
47467,3695.613232
47468,23647.36115
47469,-3463.793398
47470,57605.23591
47471,3040.04682
47472,59516.27243
47473,110216.4575
47474,3578.95109
47475,4944.872363
47476,87501.37676
47477,11595.09994
47478,2100.794121
47479,-1157.369714
47480,7456.356354
47481,115793.5319
47482,171450.5364
47483,2096.360174
47484,1035.013259
47485,79721.15494
47486,77673.34377
47487,2028.598165
47488,136575.4031
47489,167888.0322
47490,137687.713
47491,151278.6579
47492,3380.27496
47493,1643.612265
47494,242654.2878
47495,-2322.237536
47496,105330.6123
47497,-1087.368769
47498,112947.4513
47499,125007.6632
47500,129736.5752
47501,9798.300044
47502,110397.9285
47503,42802.08724
47504,191318.0236
47505,6097.848215
47506,45973.76808
47507,358921.6751
47508,90417.31529
47509,56357.51452
47510,154748.4861
47511,140390.7425
47512,-1518.28205
47513,59853.52246
47514,158171.997
47515,113816.289
47516,72148.46754
47517,5415.225625
47518,105233.9561
47519,186015.172
47520,118750.5959
47521,149010.4241
47522,72601.25799
47523,1519.815297
47524,7894.755301
47525,3813.463128
47526,43966.46026
47527,133862.407
47528,61186.87638
47529,14562.13558
47530,47161.115
47531,119826.4694
47532,146838.2181
47533,39248.58473
47534,126760.9857
47535,1459.181058
47536,1670.38577
47537,48482.88336
47538,-5882.879496
47539,90439.67006
47540,-502.3531135
47541,129558.5986
47542,131508.993
47543,187375.6121
47544,5371.323407
47545,154251.365
47546,261264.7726
47547,137326.1164
47548,120237.0176
47549,123686.0699
47550,1568.614661
47551,125006.772
47552,86317.5196
47553,80579.11867
47554,98830.5347
47555,129508.1186
47556,121977.5287
47557,8067.959035
47558,5216.026921
47559,-2.948996438
47560,-6105.356232
47561,70645.84898
47562,164786.2427
47563,119346.0578
47564,-522.245215
47565,2315.674839
47566,179424.137
47567,181232.3579
47568,242000.274
47569,132176.6336
47570,2699.058573
47571,-1002.472009
47572,173186.8178
47573,191391.2536
47574,-1290.367357
47575,-3261.358271
47576,123231.3314
47577,123219.6013
47578,85024.51414
47579,15826.07219
47580,2800.190869
47581,13436.63164
47582,168985.1101
47583,51614.65032
47584,2133.198316
47585,24244.55602
47586,196360.5152
47587,117723.7931
47588,70551.97162
47589,38564.77516
47590,164582.9531
47591,100251.9833
47592,154977.3503
47593,82451.74395
47594,65310.92054
47595,124565.291
47596,8671.807679
47597,56773.13932
47598,45307.26804
47599,119307.5052
47600,109486.1748
47601,38069.3574
47602,126727.3297
47603,11632.09194
47604,61424.91224
47605,3851.644485
47606,3528.962483
47607,164423.3882
47608,114797.2006
47609,18942.16648
47610,119607.0773
47611,314127.4918
47612,6346.080166
47613,20369.69234
47614,170765.7076
47615,76965.02933
47616,5369.796906
47617,9081.296289
47618,55614.45678
47619,3121.985913
47620,207702.1391
47621,22218.23385
47622,108420.3093
47623,8971.074648
47624,115316.8558
47625,96878.5268
47626,1393.581689
47627,546.9402545
47628,29163.37472
47629,195154.1152
47630,175293.4997
47631,8178.771787
47632,195723.6362
47633,73952.29751
47634,-662.9271616
47635,6673.146578
47636,97925.85014
47637,-333.8830219
47638,140654.2756
47639,117374.1371
47640,3153.726398
47641,198.6153707
47642,1462.743396
47643,105765.8433
47644,45374.52073
47645,103126.2844
47646,22259.64913
47647,5309.910803
47648,163774.3236
47649,3116.134264
47650,191542.2993
47651,65917.08638
47652,28037.93799
47653,103442.3616
47654,907.0237615
47655,24151.06911
47656,144630.4175
47657,3231.857306
47658,1247.631195
47659,6961.687306
47660,164832.1049
47661,113764.4443
47662,120580.2802
47663,-3537.798293
47664,98085.75065
47665,219600.4941
47666,71442.11895
47667,187003.2729
47668,935.9705396
47669,116758.2163
47670,4246.773256
47671,1342.114273
47672,1514.66595
47673,208341.5242
47674,242070.952
47675,15773.66624
47676,9984.264392
47677,173627.4533
47678,152504.2092
47679,3943.696342
47680,111531.2127
47681,119344.7914
47682,101604.8448
47683,87694.18527
47684,37651.39422
47685,117198.8601
47686,145113.2722
47687,-1083.470399
47688,548.0979964
47689,54700.40276
47690,30208.75131
47691,140856.5981
47692,62694.98649
47693,2362.10957
47694,145209.3179
47695,112439.2084
47696,90090.3702
47697,88813.60345
47698,-3377.601129
47699,45568.45811
47700,174906.4737
47701,120591.9394
47702,162864.3136
47703,138836.2756
47704,149872.0301
47705,154638.3114
47706,-2317.147141
47707,90267.14014
47708,122795.6918
47709,60109.68879
47710,184745.7617
47711,189462.836
47712,16470.65075
47713,153995.9666
47714,98900.41477
47715,86453.00694
47716,614.4410197
47717,15383.91411
47718,3318.989292
47719,3074.161795
47720,66836.72928
47721,193779.0407
47722,135486.1224
47723,159421.8229
47724,74629.41991
47725,3986.52039
47726,214450.8373
47727,-489.2841414
47728,122793.9618
47729,142967.5673
47730,1637.825655
47731,1927.162381
47732,1876.344476
47733,116561.4262
47734,28185.44446
47735,141.2381308
47736,59211.06768
47737,5828.71292
47738,13612.6781
47739,-5238.672924
47740,12373.09032
47741,131146.5652
47742,232167.5517
47743,-1402.931895
47744,2998.694837
47745,71161.51771
47746,71470.37083
47747,17730.27058
47748,79777.23313
47749,135965.9424
47750,105419.919
47751,115429.9814
47752,-587.197565
47753,7725.941863
47754,76831.18287
47755,5973.841951
47756,90269.05563
47757,-587.197565
47758,225391.8311
47759,159675.4057
47760,12377.92586
47761,5634.0754
47762,114249.771
47763,3074.688187
47764,33105.58812
47765,118319.6944
47766,-1045.164636
47767,4022.892851
47768,127986.7408
47769,121216.1138
47770,83766.48225
47771,59339.14279
47772,332048.2483
47773,153784.8895
47774,215248.2931
47775,180767.1479
47776,73020.89854
47777,204580.5928
47778,1649.781286
47779,76116.35524
47780,3564.594725
47781,1500.648364
47782,658.6954742
47783,77685.06515
47784,32966.79966
47785,-3599.359513
47786,144337.9518
47787,2039.062867
47788,121552.3294
47789,118430.3742
47790,24944.01364
47791,93072.12564
47792,194766.212
47793,168120.1946
47794,176682.3684
47795,164703.5877
47796,-2530.421824
47797,144620.0808
47798,19137.2922
47799,6542.916173
47800,130224.3291
47801,12689.87769
47802,92195.64986
47803,54931.96455
47804,49976.01561
47805,92052.36123
47806,137853.7937
47807,161525.3992
47808,131730.2958
47809,60440.6569
47810,99705.00751
47811,51274.54568
47812,239195.146
47813,296.2204327
47814,103816.2094
47815,4614.475914
47816,134467.4217
47817,110807.0285
47818,179001.2459
47819,182755.241
47820,97495.58502
47821,202048.0269
47822,110626.5072
47823,47243.73706
47824,1253.806769
47825,99450.81322
47826,188609.6566
47827,117398.1325
47828,68648.90806
47829,31848.74544
47830,-1722.657893
47831,65042.29592
47832,185681.3374
47833,78576.18081
47834,113704.9082
47835,13853.71274
47836,186469.3458
47837,64997.75373
47838,2792.514174
47839,14300.97829
47840,128010.8769
47841,787.5912047
47842,15756.6489
47843,122295.6053
47844,-2956.009434
47845,1491.463632
47846,148828.3074
47847,9877.0521
47848,8265.337891
47849,10395.52464
47850,269710.1515
47851,127996.4808
47852,134796.0885
47853,83541.34797
47854,10311.58348
47855,9530.296004
47856,3112.848263
47857,213099.3551
47858,1765.488816
47859,14783.66925
47860,125841.6854
47861,157757.5778
47862,14570.26365
47863,443.5310385
47864,177486.4419
47865,3749.429377
47866,128088.6407
47867,161957.3764
47868,1572.558324
47869,158397.831
47870,26976.3269
47871,88763.91615
47872,172431.5019
47873,51047.3615
47874,88950.18598
47875,129169.0257
47876,-2855.008928
47877,110313.247
47878,87287.86452
47879,6017.809638
47880,2788.663569
47881,666.0840719
47882,39466.93548
47883,50867.16123
47884,153827.2252
47885,1730.608256
47886,118557.4562
47887,40158.93488
47888,65611.4672
47889,6066.004298
47890,69916.00764
47891,66730.08115
47892,74269.46761
47893,81039.28562
47894,46746.70652
47895,3203.983956
47896,101542.0558
47897,116994.8095
47898,120997.0872
47899,61644.2939
47900,37402.81391
47901,4260.36577
47902,78719.14936
47903,91305.06201
47904,141160.7529
47905,78753.49411
47906,78726.3581
47907,1599.058799
47908,90351.35808
47909,103924.8581
47910,47949.22232
47911,800.1461563
47912,37216.13614
47913,204616.7468
47914,-1015.85134
47915,185614.2632
47916,-3528.459118
47917,123378.713
47918,222725.8821
47919,114779.4459
47920,170599.5455
47921,2884.091295
47922,71347.30798
47923,166832.8398
47924,97862.49122
47925,100011.6057
47926,97645.60719
47927,15570.21159
47928,106394.943
47929,114145.6335
47930,155481.9118
47931,38081.25895
47932,5546.956445
47933,147792.7035
47934,124311.7113
47935,201723.3251
47936,101381.8513
47937,45722.39205
47938,125279.7693
47939,132692.4141
47940,92601.92844
47941,2497.971739
47942,82092.99723
47943,225551.2633
47944,1771.99345
47945,160945.418
47946,172727.7182
47947,65592.41758
47948,175971.9111
47949,330966.6846
47950,28432.94747
47951,-11060.69062
47952,96054.82281
47953,2010.997871
47954,186967.0679
47955,1625.40843
47956,16270.02511
47957,-1006.879838
47958,1192.214725
47959,-2127.874226
47960,100916.8604
47961,1829.265954
47962,198165.2769
47963,134.5675485
47964,135920.7634
47965,63023.77926
47966,55757.6289
47967,65959.56641
47968,2756.842621
47969,-1451.455343
47970,62900.77873
47971,33383.48447
47972,120087.8025
47973,21256.31644
47974,0.598129059
47975,48281.50427
47976,151143.1966
47977,490.0882536
47978,119358.2303
47979,43349.08576
47980,4999.527088
47981,2182.758081
47982,12875.02053
47983,115594.2471
47984,100570.9441
47985,10411.41518
47986,-5893.979913
47987,42912.53439
47988,329.4232047
47989,94439.75276
47990,144502.987
47991,5891.023477
47992,168293.8979
47993,139344.8634
47994,103595.5565
47995,81389.70959
47996,13210.99086
47997,235136.2688
47998,-1413.330974
47999,231218.0013
48000,236367.5445
48001,164673.9907
48002,79221.30384
48003,162577.1141
48004,99858.12207
48005,43590.02195
48006,-3209.388614
48007,80537.89197
48008,10725.18427
48009,8013.202081
48010,62917.35377
48011,4045.501937
48012,116648.6463
48013,-1741.121853
48014,-3189.853867
48015,143845.15
48016,1086.811628
48017,128897.2319
48018,157342.1091
48019,8751.575304
48020,233955.2545
48021,180299.1709
48022,114343.6813
48023,106111.2704
48024,53378.46269
48025,31026.05096
48026,96328.82312
48027,31420.86282
48028,-4837.96769
48029,73069.06777
48030,166698.0624
48031,1599.275461
48032,4592.307406
48033,10754.23508
48034,1021.340281
48035,193872.4057
48036,10880.44287
48037,91150.09764
48038,102223.6154
48039,22182.06628
48040,1711.746542
48041,95505.11816
48042,235.1155747
48043,-5044.655001
48044,100493.8332
48045,130149.6672
48046,96417.20276
48047,152049.8362
48048,-2385.880465
48049,101709.5843
48050,32086.09695
48051,170317.5003
48052,138227.5853
48053,6974.101531
48054,24774.19706
48055,55579.24258
48056,167178.6003
48057,113261.9314
48058,11004.82367
48059,-20.11899713
48060,220862.9767
48061,25573.3231
48062,173195.4944
48063,50017.65225
48064,150288.5397
48065,63337.55926
48066,5838.666362
48067,63361.56398
48068,5847.003509
48069,-877.4412339
48070,41625.9046
48071,2430.337482
48072,2321.200817
48073,117425.8748
48074,58414.01363
48075,100812.893
48076,22919.01899
48077,30853.31694
48078,104399.0034
48079,2668.050595
48080,168279.5092
48081,109176.1124
48082,142252.4689
48083,3081.087087
48084,-1350.267392
48085,119742.5608
48086,50405.65854
48087,1585.866061
48088,100239.8554
48089,74188.01365
48090,113790.6468
48091,2419.381138
48092,14946.09379
48093,83867.13679
48094,3086.281249
48095,40396.32357
48096,26545.67322
48097,165085.8483
48098,69783.03079
48099,166992.7312
48100,84971.3101
48101,11288.85378
48102,3090.831264
48103,2086.108558
48104,7942.790841
48105,14998.97425
48106,10994.28738
48107,11717.38809
48108,137374.4288
48109,3976.889003
48110,40314.96275
48111,87739.81993
48112,65831.28813
48113,1079.019952
48114,181168.02
48115,204510.1899
48116,55115.70505
48117,168732.1155
48118,44316.07953
48119,61111.97345
48120,187162.2309
48121,9992.843201
48122,47125.52751
48123,34673.2134
48124,243893.6473
48125,-207.9320466
48126,111530.4106
48127,237781.1777
48128,106615.1037
48129,13580.14952
48130,39128.76205
48131,103158.9389
48132,161465.1131
48133,261852.5191
48134,129461.5173
48135,218937.0371
48136,56907.92232
48137,114397.3329
48138,174778.1691
48139,173222.8505
48140,-2054.511901
48141,222101.5086
48142,-6226.2022
48143,101804.5771
48144,6898.939351
48145,-147.645567
48146,140324.6573
48147,15275.62494
48148,121502.0044
48149,184070.5724
48150,3854.635696
48151,35397.50078
48152,14700.33324
48153,155432.4969
48154,5943.550376
48155,133618.7725
48156,132264.9443
48157,111654.8954
48158,148450.3814
48159,94238.38805
48160,-6113.271106
48161,43437.34419
48162,142414.931
48163,172410.9711
48164,244349.6149
48165,171342.2499
48166,3934.905203
48167,-1103.541423
48168,-2424.30163
48169,101406.2098
48170,97561.06063
48171,198689.9777
48172,93774.24812
48173,165273.7988
48174,94603.02849
48175,150585.1601
48176,2875.782986
48177,98323.62721
48178,144835.0246
48179,83857.35064
48180,-6196.555254
48181,105250.2688
48182,-2003.491359
48183,26666.58469
48184,87874.1923
48185,32433.48537
48186,2553.989915
48187,216059.0797
48188,187503.7544
48189,2022.986811
48190,95377.29468
48191,8283.661443
48192,89435.49844
48193,149533.1696
48194,125955.0512
48195,127369.0194
48196,145118.8692
48197,10311.57345
48198,183414.2605
48199,53985.90376
48200,131664.0112
48201,29144.99867
48202,8949.255897
48203,118857.9113
48204,160937.8749
48205,20237.72703
48206,2692.722598
48207,14922.54841
48208,6054.818049
48209,93470.11954
48210,133983.6914
48211,2967.700357
48212,84894.30966
48213,150762.1813
48214,126462.0131
48215,90995.09967
48216,84982.98933
48217,3943.696342
48218,5870.227422
48219,565.9027712
48220,1972.87942
48221,136875.2873
48222,91169.16009
48223,-3842.708642
48224,66000.9691
48225,77780.17051
48226,80787.94598
48227,142072.4017
48228,162964.907
48229,69543.96566
48230,944.1784806
48231,113902.0177
48232,10496.68577
48233,-1104.618554
48234,196879.1555
48235,5432.446424
48236,-357.743347
48237,5682.925411
48238,77296.8288
48239,17808.16687
48240,1114.56564
48241,100697.3208
48242,7216.231432
48243,56711.14435
48244,65719.67452
48245,166319.945
48246,45104.27246
48247,-1254.940554
48248,53795.22231
48249,164710.5054
48250,24307.88909
48251,109645.1145
48252,53241.10279
48253,7417.581169
48254,80092.92208
48255,31273.4616
48256,43825.56517
48257,11537.37896
48258,3522.29495
48259,1406.909136
48260,163801.9855
48261,74177.10767
48262,323.6213374
48263,107784.2683
48264,181854.7173
48265,1729.555912
48266,114975.3535
48267,9819.032754
48268,-1475.348199
48269,119617.5548
48270,139594.0629
48271,106776.2512
48272,1493.765265
48273,9855.209752
48274,373.4465136
48275,260535.2142
48276,28061.16235
48277,111383.6126
48278,20449.20708
48279,135993.3157
48280,1276.547744
48281,736.2204384
48282,66223.42229
48283,264176.4152
48284,187589.6376
48285,121950.5112
48286,-682.0556002
48287,134648.2651
48288,138817.245
48289,150434.05
48290,89504.01466
48291,99396.57975
48292,10646.72624
48293,165477.6314
48294,270781.9762
48295,175971.9111
48296,119222.0967
48297,185539.0461
48298,5444.103699
48299,-4609.001136
48300,56580.907
48301,-1131.62457
48302,5119.463633
48303,76090.23777
48304,155768.0565
48305,1542.276034
48306,74089.88252
48307,6452.057314
48308,2395.422055
48309,102067.8715
48310,202236.4508
48311,145985.1448
48312,12073.89024
48313,99729.78154
48314,56582.09818
48315,141730.826
48316,142906.796
48317,-2504.369552
48318,76178.97143
48319,3645.272915
48320,944.5380296
48321,131018.6029
48322,7015.017197
48323,6039.103078
48324,78177.71899
48325,494.6522094
48326,19458.07911
48327,106779.5683
48328,127383.3247
48329,16667.92994
48330,185661.2032
48331,1570.049712
48332,201598.4003
48333,170548.1631
48334,115525.3648
48335,134635.4074
48336,118387.5217
48337,-5244.69621
48338,46956.22186
48339,61794.18276
48340,150292.8193
48341,24592.44207
48342,468.5705246
48343,51019.50126
48344,118156.5962
48345,117082.5084
48346,55617.27237
48347,29604.24171
48348,113827.7281
48349,-3702.003697
48350,132680.7424
48351,51731.54934
48352,58691.72104
48353,2223.06256
48354,149088.0417
48355,77540.13598
48356,137145.3075
48357,171941.1144
48358,-8107.943339
48359,144496.6268
48360,3120.92959
48361,1684.4754
48362,1155.949048
48363,119037.5257
48364,2114.269128
48365,61127.17922
48366,150295.6296
48367,110544.8293
48368,10491.35596
48369,226400.655
48370,51233.88704
48371,9442.544031
48372,104345.7021
48373,64335.86328
48374,279086.5744
48375,129133.0501
48376,209501.7865
48377,150193.4724
48378,214885.8114
48379,152064.3127
48380,10175.10166
48381,122199.8097
48382,142963.398
48383,231019.6139
48384,2215.791981
48385,484.6635614
48386,4138.852457
48387,162352.6877
48388,165020.7101
48389,158980.6495
48390,3287.13792
48391,13909.18602
48392,12137.6086
48393,-3200.932986
48394,2881.040658
48395,118720.8508
48396,110395.6454
48397,16411.73803
48398,265699.8341
48399,160342.1206
48400,774.068815
48401,104071
48402,111443.4556
48403,23288.44184
48404,36412.14856
48405,103387.1376
48406,99375.00536
48407,22251.9927
48408,157743.4183
48409,1219.117149
48410,125581.955
48411,-4132.454417
48412,209569.9267
48413,17875.5772
48414,193832.9797
48415,123939.2178
48416,107499.2313
48417,7696.7469
48418,41412.03207
48419,1455.435522
48420,99626.96684
48421,57090.33292
48422,125885.2488
48423,4053.395176
48424,14814.19069
48425,2940.239959
48426,1484.43838
48427,147741.5199
48428,18962.33823
48429,90798.93785
48430,3712.086093
48431,151021.6915
48432,139376.8908
48433,3902.192997
48434,767.4901585
48435,336413.1729
48436,-2154.853517
48437,65900.3607
48438,122973.9869
48439,114328.4518
48440,-125.0091565
